objectid,title,description,date,date is approximate,subject,campus_location,buildingid,latitude,longitude,donor,source,identifier,id number,photo number,building number,rights,rightsstatement,format_original,type,format,cdmid,display_template,filename,object_location,image_small,image_thumb
campus03075,"Engineering and Physics Building, University of Idaho.","This image taken by Jordan Wrigley, 125th Celebration History Intern.",2013-11-12,,engineering (buildings); physics; engineering,Engineering And Physics Building,,46.72924,-117.00987,Jordan Wrigley,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",engineeringphysics2013.jpg,,,,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Digital photograph,Image;StillImage,image/jpeg,3099,image,campus03075.jpg,https://objects.lib.uidaho.edu/campus/campus03075.jpg,https://objects.lib.uidaho.edu/campus/small/campus03075_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus03075_th.jpg
campus03076,"Gymnasium Annex, University of Idaho.",This image was found in the University Fire Insurance Inventories in the listed year.,1949,y,athletics (buildings); memorial gym; storage (buildings),Gymnasium Annex,,46.728211,-117.014793,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",gymnasiumannex1949.jpg,,,,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,4x5 black and white print,Image;StillImage,image/jpeg,3100,image,campus03076.jpg,https://objects.lib.uidaho.edu/campus/campus03076.jpg,https://objects.lib.uidaho.edu/campus/small/campus03076_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus03076_th.jpg
campus03077,"Home Heating Research Unit, University of Idaho.",This image was found in the University Fire Insurance Inventories in the listed year.,1949,,home economics; offices (work spaces),Home Heating Research Unit,,46.728211,-117.014793,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",homeheatingresearchunit1949.jpg,,,,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,4x5 black and white print,Image;StillImage,image/jpeg,3101,image,campus03077.jpg,https://objects.lib.uidaho.edu/campus/campus03077.jpg,https://objects.lib.uidaho.edu/campus/small/campus03077_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus03077_th.jpg
campus03078,"Human Resources and Procurement Services, University of Idaho.","This image taken by Jordan Wrigley, 125th Celebration History Intern.",2013-11-12,,human resources (buildings),Human Resources,,46.729391,-117.005604,Jordan Wrigley,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",humanresources2013.jpg,,,,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Digital photograph,Image;StillImage,image/jpeg,3102,image,campus03078.jpg,https://objects.lib.uidaho.edu/campus/campus03078.jpg,https://objects.lib.uidaho.edu/campus/small/campus03078_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus03078_th.jpg
campus03079,"Idaho Commons, University of Idaho.","This image taken by Jordan Wrigley, 125th Celebration History Intern.",2013-11-12,,commons (buildings),Commons,,46.727494,-117.012476,Jordan Wrigley,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",idahocommons2013.jpg,,,,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Digital photograph,Image;StillImage,image/jpeg,3103,image,campus03079.jpg,https://objects.lib.uidaho.edu/campus/campus03079.jpg,https://objects.lib.uidaho.edu/campus/small/campus03079_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus03079_th.jpg
campus03080,"Intermodal Transportation Center, University of idaho.","This image taken by Jordan Wrigley, 125th Celebration History Intern.",2013-11-12,,transportation (buildings),Trasportation Center,,46.726008,-117.005197,Jordan Wrigley,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",intermodialtrasportationcenter2013.jpg,,,,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Digital photograph,Image;StillImage,image/jpeg,3104,image,campus03080.jpg,https://objects.lib.uidaho.edu/campus/campus03080.jpg,https://objects.lib.uidaho.edu/campus/small/campus03080_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus03080_th.jpg
campus03081,"Jenkins Cottage, University of Idaho. Campus Map.",No image of this structure have been located. This image is cropped from the University Campus Bulletin Maps of the year listed.,1921,y,dormitories (buildings); student housing,Jenkins Cottage,,46.726828,-117.01335,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",jenkinscottage1921.jpg,,,,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",https://creativecommons.org/publicdomain/mark/1.0/,Campus Bulletin Map,Image;StillImage,image/jpeg,3105,image,campus03081.jpg,https://objects.lib.uidaho.edu/campus/campus03081.jpg,https://objects.lib.uidaho.edu/campus/small/campus03081_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus03081_th.jpg
campus03082,"Larch Hall, University of Idaho. Campus Map.",No image of this structure have been located. This image is cropped from the University Campus Bulletin Maps of the year listed.,1947,y,dormitories (buildings); student housing,Larch Hall,,46.728759,-117.012251,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",larchhall1947.jpg,,,,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Campus Bulletin Map,Image;StillImage,image/jpeg,3106,image,campus03082.jpg,https://objects.lib.uidaho.edu/campus/campus03082.jpg,https://objects.lib.uidaho.edu/campus/small/campus03082_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus03082_th.jpg
campus03083,"LDS Institute, University of Idaho.","This image taken by Jordan Wrigley, 125th Celebration History Intern.",2013-11-12,,churches (buildings); religious centers,LDS Institute,,"46.726788,-117.006543",,Jordan Wrigley,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",ldsinstiture2013.jpg,,,,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Digital photograph,Image;StillImage,image/jpeg,3107,image,campus03083.jpg,https://objects.lib.uidaho.edu/campus/campus03083.jpg,https://objects.lib.uidaho.edu/campus/small/campus03083_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus03083_th.jpg
campus03084,"Lindley Hall Annex, University of Idaho.",This image was found in the University Fire Insurance Inventories in the listed year.,1947,y,dormitories (buildings),Lindley Hall Annex,,46.727733,-117.008453,,"University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",lindleyhallannex1947.jpg,,,,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,4x5 black and white print,Image;StillImage,image/jpeg,3108,image,campus03084.jpg,https://objects.lib.uidaho.edu/campus/campus03084.jpg,https://objects.lib.uidaho.edu/campus/small/campus03084_sm.jpg,https://objects.lib.uidaho.edu/campus/thumbs/campus03084_th.jpg
